,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
13989,PS2,2006,Fighting,Ignition Entertainment,0.02,0.01,0.0,0.0,0.04
13997,PS2,2006,Racing,Sony Computer Entertainment,0.0,0.0,0.04,0.0,0.04
13531,PS3,2006,Action,Capcom,0.0,0.0,0.04,0.0,0.04
14159,PC,2006,Strategy,Microsoft Game Studios,0.0,0.03,0.0,0.01,0.03
13527,PS2,2006,Shooter,Eidos Interactive,0.02,0.02,0.0,0.01,0.04
9731,GC,2006,Platform,Midway Games,0.09,0.02,0.0,0.0,0.12
12951,PS2,2006,Role-Playing,Rising Star Games,0.0,0.0,0.05,0.0,0.05
8357,PS2,2006,Role-Playing,Namco Bandai Games,0.0,0.0,0.17,0.0,0.17
12970,DS,2006,Action,From Software,0.03,0.0,0.01,0.0,0.05
12974,PS2,2006,Action,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05
12976,PSP,2006,Puzzle,D3Publisher,0.04,0.0,0.0,0.0,0.05
10027,PSP,2006,Shooter,Disney Interactive Studios,0.1,0.01,0.0,0.01,0.11
12990,DS,2006,Action,Game Factory,0.05,0.0,0.0,0.0,0.05
10017,PS2,2006,Fighting,Sega,0.0,0.0,0.11,0.0,0.11
13006,DS,2006,Puzzle,"Destination Software, Inc",0.05,0.0,0.0,0.0,0.05
12929,GBA,2006,Platform,Unknown,0.04,0.01,0.0,0.0,0.05
13024,DS,2006,Puzzle,Nintendo,0.0,0.0,0.05,0.0,0.05
13033,DS,2006,Sports,Take-Two Interactive,0.05,0.0,0.0,0.0,0.05
7645,PS3,2006,Role-Playing,Electronic Arts,0.14,0.02,0.02,0.02,0.2
13034,DS,2006,Role-Playing,Sega,0.0,0.0,0.05,0.0,0.05
13071,PSP,2006,Platform,Activision,0.05,0.0,0.0,0.0,0.05
13076,DS,2006,Misc,Nintendo,0.0,0.0,0.05,0.0,0.05
13093,PS2,2006,Action,Acquire,0.0,0.0,0.05,0.0,0.05
13097,PS2,2006,Fighting,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05
13109,PS2,2006,Racing,Sega,0.02,0.01,0.01,0.0,0.05
13132,DS,2006,Fighting,Majesco Entertainment,0.05,0.0,0.0,0.0,0.05
10010,PS2,2006,Racing,Electronic Arts,0.06,0.04,0.0,0.01,0.11
13140,PSP,2006,Adventure,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05
12928,PS2,2006,Action,Namco Bandai Games,0.03,0.02,0.0,0.01,0.05
12888,XB,2006,Sports,Midway Games,0.04,0.01,0.0,0.0,0.05
12716,PC,2006,Role-Playing,THQ,0.01,0.04,0.0,0.01,0.06
12721,PS2,2006,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06
12732,X360,2006,Strategy,Electronic Arts,0.0,0.05,0.0,0.01,0.06
12737,DS,2006,Shooter,Atari,0.05,0.0,0.0,0.0,0.06
10113,X360,2006,Platform,Ubisoft,0.1,0.0,0.0,0.01,0.11
12750,PC,2006,Role-Playing,JoWood Productions,0.0,0.05,0.0,0.01,0.06
10103,PS2,2006,Misc,Daito,0.0,0.0,0.11,0.0,0.11
7693,PSP,2006,Puzzle,Crave Entertainment,0.18,0.0,0.0,0.01,0.2
12778,XB,2006,Sports,Electronic Arts,0.04,0.01,0.0,0.0,0.06
12892,DS,2006,Misc,Sega,0.0,0.0,0.05,0.0,0.05
12780,PSP,2006,Puzzle,Atari,0.05,0.0,0.0,0.01,0.06
12817,PSP,2006,Misc,Activision,0.05,0.0,0.0,0.0,0.06
12818,PSP,2006,Platform,Konami Digital Entertainment,0.05,0.0,0.0,0.0,0.06
7685,PS3,2006,Simulation,505 Games,0.09,0.0,0.09,0.01,0.2
7683,PSP,2006,Shooter,Ubisoft,0.17,0.01,0.0,0.02,0.2
12831,PS2,2006,Action,Capcom,0.03,0.02,0.0,0.01,0.05
12842,DS,2006,Action,Konami Digital Entertainment,0.05,0.0,0.0,0.0,0.05
12863,PS2,2006,Action,Atari,0.03,0.02,0.0,0.01,0.05
10037,GC,2006,Sports,Electronic Arts,0.09,0.02,0.0,0.0,0.11
12885,PS2,2006,Fighting,Sony Computer Entertainment,0.0,0.0,0.05,0.0,0.05
10079,DS,2006,Role-Playing,Namco Bandai Games,0.1,0.0,0.0,0.01,0.11
9968,GC,2006,Action,THQ,0.09,0.02,0.0,0.0,0.12
13151,PC,2006,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05
13152,PSP,2006,Sports,Natsume,0.05,0.0,0.0,0.0,0.05
9832,X360,2006,Sports,Take-Two Interactive,0.11,0.0,0.0,0.01,0.12
9828,X360,2006,Role-Playing,Sega,0.09,0.02,0.0,0.01,0.12
13377,PSP,2006,Misc,Sony Computer Entertainment,0.04,0.0,0.0,0.0,0.05
9795,PSP,2006,Racing,Midway Games,0.11,0.0,0.0,0.01,0.12
13394,PSP,2006,Racing,Xplosiv,0.04,0.0,0.0,0.0,0.05
13399,DS,2006,Adventure,Zoo Digital Publishing,0.04,0.0,0.0,0.0,0.05
7582,XB,2006,Racing,THQ,0.15,0.04,0.0,0.01,0.2
13409,PSP,2006,Role-Playing,Sony Computer Entertainment,0.0,0.0,0.05,0.0,0.05
13425,DS,2006,Misc,Nintendo,0.0,0.0,0.05,0.0,0.05
13365,PSP,2006,Misc,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05
13442,PC,2006,Adventure,DreamCatcher Interactive,0.0,0.04,0.0,0.01,0.05
9770,PS2,2006,Action,Namco Bandai Games,0.06,0.05,0.0,0.02,0.12
13461,PS2,2006,Fighting,Crave Entertainment,0.02,0.02,0.0,0.01,0.04
13462,PSP,2006,Sports,Activision,0.04,0.0,0.0,0.0,0.04
13468,PS2,2006,Sports,Activision,0.02,0.02,0.0,0.01,0.04
9763,PSP,2006,Adventure,Sony Computer Entertainment,0.11,0.0,0.0,0.01,0.12
8396,DS,2006,Fighting,Nintendo,0.02,0.02,0.12,0.0,0.17
13504,PC,2006,Simulation,Ubisoft,0.0,0.04,0.0,0.01,0.04
13516,DS,2006,Sports,Electronic Arts,0.04,0.0,0.0,0.0,0.04
9736,DS,2006,Role-Playing,Nintendo,0.0,0.0,0.12,0.0,0.12
13457,DS,2006,Action,THQ,0.04,0.0,0.0,0.0,0.04
13359,XB,2006,Strategy,THQ,0.03,0.01,0.0,0.0,0.05
13355,X360,2006,Misc,Oxygen Interactive,0.04,0.0,0.0,0.0,0.05
13348,PSP,2006,Role-Playing,Konami Digital Entertainment,0.04,0.0,0.0,0.0,0.05
7625,PSP,2006,Sports,Sony Computer Entertainment,0.18,0.0,0.0,0.02,0.2
13160,DS,2006,Action,Game Factory,0.04,0.0,0.0,0.0,0.05
13161,PS2,2006,Adventure,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05
13165,DS,2006,Misc,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05
13178,PS2,2006,Racing,Global Star,0.02,0.02,0.0,0.01,0.05
13191,PSP,2006,Racing,Activision,0.04,0.0,0.0,0.0,0.05
13194,Wii,2006,Action,Midway Games,0.04,0.0,0.0,0.0,0.05
13205,Wii,2006,Strategy,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05
13237,GBA,2006,Action,THQ,0.03,0.01,0.0,0.0,0.05
13252,PSP,2006,Action,Tecmo Koei,0.04,0.0,0.0,0.0,0.05
13261,PSP,2006,Platform,Capcom,0.0,0.0,0.05,0.0,0.05
13262,PS2,2006,Sports,Electronic Arts,0.02,0.02,0.0,0.01,0.05
13301,PC,2006,Strategy,THQ,0.0,0.04,0.0,0.01,0.05
9863,XB,2006,Sports,Electronic Arts,0.09,0.03,0.0,0.0,0.12
13318,PS2,2006,Action,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05
13320,PSP,2006,Adventure,Namco Bandai Games,0.04,0.0,0.0,0.0,0.05
13323,Wii,2006,Misc,Activision,0.04,0.0,0.0,0.0,0.05
13333,DS,2006,Puzzle,Atari,0.04,0.0,0.0,0.0,0.05
13334,PSP,2006,Sports,Activision Value,0.04,0.0,0.0,0.0,0.05
13335,Wii,2006,Simulation,Konami Digital Entertainment,0.03,0.01,0.01,0.0,0.05
9858,DS,2006,Role-Playing,Ubisoft,0.09,0.0,0.02,0.01,0.12
13526,XB,2006,Racing,Empire Interactive,0.03,0.01,0.0,0.0,0.04
12463,DS,2006,Misc,TDK Core,0.0,0.0,0.06,0.0,0.06
0,Wii,2006,Sports,Nintendo,41.49,29.02,3.77,8.46,82.74
3062,PS2,2006,Strategy,Atari,0.55,0.02,0.0,0.09,0.66
5454,PSP,2006,Fighting,Capcom,0.27,0.01,0.02,0.03,0.33
198,PSP,2006,Action,Take-Two Interactive,1.7,2.02,0.16,1.21,5.08
4873,X360,2006,Action,Eidos Interactive,0.29,0.06,0.01,0.03,0.4
195,PS2,2006,Misc,RedOctane,3.81,0.63,0.0,0.68,5.12
1685,PSP,2006,Action,Konami Digital Entertainment,0.38,0.35,0.38,0.09,1.19
3246,GC,2006,Sports,Electronic Arts,0.48,0.13,0.0,0.02,0.62
2835,PS2,2006,Sports,Electronic Arts,0.6,0.02,0.0,0.1,0.72
5887,DS,2006,Misc,Spike,0.0,0.0,0.3,0.0,0.3
1139,Wii,2006,Role-Playing,Nintendo,0.8,0.38,0.3,0.13,1.61
6627,GBA,2006,Platform,Vivendi Games,0.18,0.07,0.0,0.0,0.25
1136,DS,2006,Sports,Nintendo,0.99,0.04,0.49,0.1,1.62
6628,DS,2006,Action,Disney Interactive Studios,0.23,0.0,0.0,0.02,0.25
1693,PS2,2006,Action,Vivendi Games,0.99,0.04,0.0,0.16,1.19
596,PS2,2006,Fighting,THQ,1.4,0.88,0.03,0.26,2.58
1124,X360,2006,Simulation,Microsoft Game Studios,0.45,0.96,0.02,0.2,1.63
5442,XB,2006,Shooter,Ubisoft,0.21,0.11,0.0,0.01,0.33
5897,X360,2006,Action,Microsoft Game Studios,0.2,0.03,0.05,0.02,0.3
6634,GC,2006,Action,Midway Games,0.2,0.05,0.0,0.01,0.25
3228,PS2,2006,Action,Capcom,0.11,0.03,0.15,0.34,0.63
5434,DS,2006,Adventure,THQ,0.3,0.01,0.0,0.03,0.34
1715,PS3,2006,Platform,Sega,0.41,0.07,0.04,0.66,1.18
4566,DS,2006,Action,D3Publisher,0.39,0.0,0.0,0.03,0.42
4565,PSP,2006,Racing,THQ,0.11,0.2,0.0,0.12,0.43
1681,DS,2006,Puzzle,Nintendo,0.74,0.03,0.36,0.07,1.2
6234,X360,2006,Sports,Electronic Arts,0.24,0.01,0.0,0.02,0.28
4576,PS2,2006,Shooter,Eidos Interactive,0.35,0.01,0.0,0.06,0.42
6613,PS2,2006,Action,THQ,0.12,0.1,0.0,0.03,0.25
4843,GC,2006,Action,Midway Games,0.31,0.08,0.0,0.01,0.4
572,PSP,2006,Shooter,Electronic Arts,0.86,1.11,0.01,0.66,2.65
4847,GBA,2006,Role-Playing,Nintendo,0.0,0.0,0.39,0.01,0.4
1592,PS2,2006,Shooter,Electronic Arts,1.01,0.04,0.03,0.16,1.25
5479,PSP,2006,Role-Playing,Sony Computer Entertainment,0.21,0.0,0.1,0.02,0.33
577,PSP,2006,Fighting,Sony Computer Entertainment,0.76,1.1,0.12,0.65,2.63
4087,DS,2006,Role-Playing,Nintendo,0.16,0.01,0.29,0.02,0.48
5855,GBA,2006,Misc,Nintendo,0.0,0.0,0.3,0.01,0.3
6572,X360,2006,Sports,Tecmo Koei,0.15,0.03,0.06,0.02,0.26
4597,DS,2006,Simulation,Ubisoft,0.38,0.01,0.0,0.03,0.42
5859,PS2,2006,Adventure,Sony Computer Entertainment,0.15,0.12,0.0,0.04,0.3
2811,X360,2006,Sports,Electronic Arts,0.67,0.0,0.0,0.06,0.73
3565,PS2,2006,Sports,Electronic Arts,0.28,0.22,0.0,0.07,0.56
6579,DS,2006,Adventure,Disney Interactive Studios,0.23,0.01,0.0,0.02,0.26
3282,PS3,2006,Racing,Sony Computer Entertainment,0.0,0.57,0.04,0.0,0.61
3572,PS2,2006,Misc,Electronic Arts,0.28,0.21,0.0,0.07,0.56
3573,PSP,2006,Sports,Activision,0.41,0.08,0.0,0.07,0.56
1160,GC,2006,Action,Nintendo,1.15,0.36,0.04,0.04,1.59
1639,PS2,2006,Adventure,Alchemist,0.59,0.46,0.01,0.15,1.22
5455,PSP,2006,Role-Playing,Ubisoft,0.14,0.12,0.0,0.08,0.33
1641,PSP,2006,Racing,THQ,0.72,0.29,0.0,0.21,1.22
1651,PS2,2006,Racing,THQ,1.01,0.04,0.0,0.16,1.21
4291,X360,2006,Sports,Electronic Arts,0.42,0.0,0.0,0.04,0.46
1664,PSP,2006,Sports,Electronic Arts,0.24,0.65,0.0,0.32,1.21
6232,DS,2006,Puzzle,Sega,0.0,0.0,0.28,0.0,0.28
6649,X360,2006,Racing,THQ,0.22,0.02,0.0,0.02,0.25
3610,DS,2006,Simulation,Ubisoft,0.49,0.02,0.0,0.04,0.56
6703,DS,2006,Role-Playing,Nintendo,0.0,0.01,0.24,0.0,0.25
4332,PS2,2006,Sports,Electronic Arts,0.38,0.01,0.0,0.06,0.45
633,PSP,2006,Racing,Electronic Arts,0.87,0.98,0.0,0.59,2.44
5365,X360,2006,Action,Microsoft Game Studios,0.27,0.02,0.02,0.03,0.34
5364,X360,2006,Shooter,Vivendi Games,0.28,0.03,0.0,0.03,0.34
4022,X360,2006,Sports,Activision,0.44,0.02,0.0,0.04,0.49
1056,PS2,2006,Sports,Electronic Arts,1.41,0.05,0.0,0.23,1.7
6715,X360,2006,Shooter,Ubisoft,0.2,0.03,0.0,0.02,0.25
4946,PS3,2006,Role-Playing,Activision,0.33,0.02,0.0,0.04,0.39
5356,PS2,2006,Action,Tecmo Koei,0.11,0.09,0.12,0.03,0.34
1046,DS,2006,Misc,Nintendo,0.0,0.0,1.71,0.0,1.71
6189,PS2,2006,Role-Playing,505 Games,0.14,0.11,0.0,0.04,0.28
2352,PS2,2006,Misc,Sony Computer Entertainment,0.0,0.68,0.0,0.2,0.89
5951,Wii,2006,Fighting,Atari,0.24,0.03,0.0,0.02,0.3
3686,PSP,2006,Fighting,Atari,0.26,0.08,0.13,0.07,0.55
4548,PC,2006,Simulation,Microsoft Game Studios,0.02,0.34,0.0,0.07,0.43
4547,PS2,2006,Role-Playing,Square Enix,0.07,0.05,0.29,0.02,0.43
4545,PSP,2006,Role-Playing,Ubisoft,0.17,0.01,0.23,0.02,0.43
1864,PS2,2006,Misc,Sony Computer Entertainment,0.12,0.75,0.0,0.23,1.1
1865,PS2,2006,Misc,Sony Computer Entertainment,0.0,0.84,0.0,0.25,1.1
2346,Wii,2006,Racing,Ubisoft,0.81,0.0,0.01,0.07,0.89
5343,GC,2006,Platform,Activision,0.27,0.07,0.0,0.01,0.35
4958,PS2,2006,Platform,Vivendi Games,0.19,0.15,0.0,0.05,0.39
141,X360,2006,Shooter,Microsoft Game Studios,3.54,1.9,0.07,0.6,6.11
5932,DS,2006,Platform,Capcom,0.18,0.0,0.1,0.02,0.3
1805,GBA,2006,Racing,THQ,0.81,0.3,0.0,0.02,1.13
3196,PS3,2006,Sports,Activision,0.3,0.23,0.01,0.1,0.63
1103,X360,2006,Racing,Electronic Arts,0.76,0.7,0.02,0.18,1.66
2411,PSP,2006,Sports,Konami Digital Entertainment,0.01,0.72,0.12,0.01,0.86
3619,DS,2006,Role-Playing,Rising Star Games,0.37,0.02,0.14,0.03,0.56
3621,Wii,2006,Sports,Activision,0.51,0.0,0.0,0.04,0.56
4199,Wii,2006,Sports,Electronic Arts,0.43,0.0,0.0,0.04,0.47
1744,PS2,2006,Racing,Take-Two Interactive,0.97,0.04,0.0,0.16,1.16
613,X360,2006,Role-Playing,Activision,2.29,0.02,0.0,0.19,2.5
153,DS,2006,Simulation,505 Games,3.13,1.94,0.07,0.58,5.72
3624,XB,2006,Sports,Electronic Arts,0.42,0.12,0.0,0.01,0.56
1086,PS3,2006,Fighting,Electronic Arts,0.81,0.59,0.01,0.26,1.67
4910,PSP,2006,Platform,Sony Computer Entertainment,0.14,0.05,0.16,0.04,0.39
4102,PS2,2006,Action,THQ,0.4,0.02,0.0,0.07,0.48
4042,XB,2006,Action,Vivendi Games,0.37,0.11,0.0,0.02,0.49
1073,PS2,2006,Misc,Oxygen Interactive,0.82,0.64,0.0,0.22,1.68
4040,PS2,2006,Shooter,Namco Bandai Games,0.0,0.0,0.49,0.0,0.49
2403,PSP,2006,Puzzle,Sony Computer Entertainment,0.12,0.52,0.0,0.23,0.87
4036,DS,2006,Platform,THQ,0.45,0.0,0.0,0.04,0.49
5404,XB,2006,Sports,Electronic Arts,0.25,0.07,0.0,0.01,0.34
6674,X360,2006,Action,THQ,0.21,0.02,0.0,0.02,0.25
147,PS2,2006,Role-Playing,Square Enix,1.88,0.0,2.33,1.74,5.95
2392,PS2,2006,Sports,Activision,0.72,0.03,0.0,0.12,0.87
6212,DS,2006,Platform,Activision,0.25,0.01,0.0,0.02,0.28
3635,XB,2006,Action,Electronic Arts,0.42,0.11,0.0,0.02,0.55
5928,PS2,2006,Simulation,Electronic Arts,0.02,0.01,0.0,0.27,0.3
5916,PSP,2006,Misc,Capcom,0.27,0.0,0.0,0.03,0.3
5341,PSP,2006,Sports,Sony Computer Entertainment,0.32,0.0,0.0,0.03,0.35
6294,DS,2006,Action,Capcom,0.12,0.03,0.11,0.01,0.27
5841,PC,2006,Simulation,Deep Silver,0.0,0.25,0.0,0.05,0.3
5760,DS,2006,Fighting,Namco Bandai Games,0.31,0.0,0.0,0.0,0.31
2632,DS,2006,Shooter,Nintendo,0.58,0.04,0.11,0.06,0.78
6440,PS3,2006,Sports,Sony Computer Entertainment,0.24,0.0,0.01,0.02,0.26
2628,X360,2006,Action,Ubisoft,0.67,0.05,0.01,0.06,0.78
5609,X360,2006,Shooter,Take-Two Interactive,0.27,0.03,0.0,0.03,0.32
4746,X360,2006,Shooter,Electronic Arts,0.35,0.02,0.01,0.03,0.41
4158,DS,2006,Action,Ubisoft,0.43,0.01,0.0,0.04,0.47
4748,PS2,2006,Misc,Sony Computer Entertainment,0.2,0.16,0.0,0.05,0.41
1414,PS3,2006,Racing,Namco Bandai Games,0.24,0.7,0.16,0.26,1.37
4750,Wii,2006,Role-Playing,Activision,0.37,0.01,0.0,0.03,0.41
490,Wii,2006,Puzzle,Nintendo,0.87,1.06,0.73,0.26,2.92
5781,X360,2006,Strategy,Electronic Arts,0.28,0.0,0.0,0.02,0.31
4156,PS2,2006,Action,Electronic Arts,0.39,0.02,0.0,0.06,0.47
6470,PS2,2006,Sports,Midway Games,0.13,0.1,0.0,0.03,0.26
5785,DS,2006,Puzzle,Ubisoft,0.28,0.0,0.0,0.02,0.31
4654,XB,2006,Action,THQ,0.31,0.09,0.0,0.01,0.42
3482,X360,2006,Sports,Take-Two Interactive,0.53,0.0,0.0,0.04,0.58
4249,PSP,2006,Racing,Sony Computer Entertainment,0.37,0.04,0.0,0.05,0.46
3484,DS,2006,Adventure,Capcom,0.24,0.05,0.26,0.03,0.58
1238,PS3,2006,Shooter,Activision,0.6,0.63,0.03,0.26,1.52
2597,PS2,2006,Fighting,Atari,0.66,0.02,0.0,0.11,0.79
309,PS3,2006,Racing,Sony Computer Entertainment,1.53,1.61,0.06,0.67,3.88
6084,PS2,2006,Role-Playing,Square Enix,0.0,0.0,0.29,0.0,0.29
1272,PS2,2006,Misc,Sony Computer Entertainment,0.0,1.1,0.0,0.39,1.49
4137,X360,2006,Sports,Electronic Arts,0.19,0.27,0.01,0.0,0.48
2725,PS3,2006,Action,Sony Computer Entertainment,0.18,0.38,0.06,0.14,0.76
6432,PS2,2006,Action,Ubisoft,0.13,0.1,0.0,0.03,0.27
4197,PS2,2006,Sports,Midway Games,0.23,0.18,0.0,0.06,0.47
1313,PSP,2006,Fighting,Sega,0.53,0.58,0.0,0.35,1.46
402,DS,2006,Misc,Nintendo,0.0,0.99,2.32,0.02,3.33
444,DS,2006,Misc,Nintendo,0.91,1.0,1.03,0.17,3.12
6409,PSP,2006,Sports,Electronic Arts,0.24,0.0,0.0,0.02,0.27
1290,X360,2006,Fighting,Electronic Arts,1.33,0.03,0.01,0.1,1.47
1334,PSP,2006,Racing,Sega,0.73,0.42,0.0,0.28,1.44
6391,GC,2006,Simulation,Electronic Arts,0.21,0.05,0.0,0.01,0.27
6419,X360,2006,Action,Electronic Arts,0.23,0.02,0.0,0.02,0.27
1340,Wii,2006,Misc,Ubisoft,1.23,0.07,0.02,0.11,1.44
5735,DS,2006,Action,Midway Games,0.27,0.01,0.0,0.02,0.31
4709,PS2,2006,Action,Activision,0.2,0.16,0.0,0.05,0.41
377,PS2,2006,Sports,Electronic Arts,0.59,2.36,0.04,0.51,3.49
2648,PS2,2006,Sports,Take-Two Interactive,0.65,0.02,0.0,0.11,0.78
4175,PS2,2006,Role-Playing,Square Enix,0.04,0.03,0.39,0.01,0.47
376,DS,2006,Misc,Nintendo,0.59,1.83,0.73,0.35,3.5
1366,PSP,2006,Action,LucasArts,0.58,0.51,0.0,0.32,1.41
2644,PSP,2006,Strategy,THQ,0.11,0.43,0.0,0.24,0.78
4211,GBA,2006,Adventure,Disney Interactive Studios,0.33,0.12,0.0,0.01,0.47
3356,PS2,2006,Action,THQ,0.5,0.02,0.0,0.08,0.6
1277,PS2,2006,Shooter,Square Enix,0.47,0.37,0.52,0.12,1.48
1276,DS,2006,Adventure,THQ,0.43,0.88,0.0,0.18,1.48
360,PS2,2006,Action,Take-Two Interactive,1.56,1.4,0.07,0.5,3.54
2723,X360,2006,Sports,Take-Two Interactive,0.28,0.39,0.0,0.09,0.76
3492,PS2,2006,Action,Namco Bandai Games,0.28,0.22,0.0,0.07,0.58
6487,PS2,2006,Action,Capcom,0.0,0.0,0.26,0.0,0.26
5586,X360,2006,Racing,Atari,0.23,0.04,0.02,0.03,0.32
5529,GC,2006,Platform,THQ,0.25,0.07,0.0,0.01,0.33
6316,2600,2006,Action,Atari,0.25,0.02,0.0,0.0,0.27
6315,X360,2006,Sports,Electronic Arts,0.25,0.01,0.0,0.02,0.27
5521,Wii,2006,Action,Konami Digital Entertainment,0.22,0.01,0.08,0.02,0.33
550,X360,2006,Shooter,Activision,1.49,0.93,0.02,0.27,2.71
253,PS3,2006,Shooter,Sony Computer Entertainment,1.73,1.73,0.14,0.75,4.35
250,X360,2006,Role-Playing,Take-Two Interactive,2.82,1.05,0.13,0.4,4.39
249,PS2,2006,Sports,Konami Digital Entertainment,0.1,2.39,1.05,0.86,4.39
556,PS2,2006,Action,LucasArts,1.85,0.64,0.01,0.19,2.69
6314,X360,2006,Shooter,Activision,0.24,0.01,0.0,0.02,0.27
1575,PS3,2006,Racing,Electronic Arts,0.49,0.52,0.03,0.21,1.26
5513,PS2,2006,Role-Playing,Tecmo Koei,0.09,0.07,0.15,0.02,0.33
240,PS2,2006,Sports,Electronic Arts,3.63,0.24,0.01,0.61,4.49
6313,PSP,2006,Sports,Electronic Arts,0.2,0.04,0.0,0.04,0.27
3530,DS,2006,Simulation,Ubisoft,0.51,0.02,0.0,0.04,0.57
2508,PS2,2006,Role-Playing,Activision,0.69,0.03,0.0,0.11,0.82
4282,PSP,2006,Action,Eidos Interactive,0.09,0.24,0.0,0.12,0.46
3289,PS2,2006,Action,Tecmo Koei,0.02,0.02,0.57,0.01,0.61
4105,X360,2006,Sports,Electronic Arts,0.44,0.0,0.0,0.04,0.48
5504,XB,2006,Fighting,Electronic Arts,0.26,0.06,0.0,0.01,0.33
6302,PSP,2006,Strategy,Namco Bandai Games,0.0,0.0,0.27,0.0,0.27
569,DS,2006,Action,Disney Interactive Studios,1.59,0.8,0.0,0.26,2.65
5496,PSP,2006,Misc,Capcom,0.26,0.0,0.03,0.03,0.33
5839,PSP,2006,Puzzle,Disney Interactive Studios,0.12,0.12,0.0,0.07,0.3
2532,DS,2006,Action,Disney Interactive Studios,0.73,0.03,0.0,0.06,0.81
1186,PS2,2006,Fighting,Electronic Arts,1.07,0.4,0.0,0.1,1.56
266,PSP,2006,Platform,Sony Computer Entertainment,2.45,1.02,0.0,0.75,4.22
1457,X360,2006,Shooter,Capcom,1.09,0.04,0.1,0.11,1.34
4652,XB,2006,Shooter,Electronic Arts,0.31,0.09,0.0,0.01,0.42
1461,PS2,2006,Racing,Electronic Arts,1.22,0.05,0.05,0.01,1.34
4259,PSP,2006,Shooter,Ubisoft,0.23,0.14,0.0,0.09,0.46
6488,PSP,2006,Fighting,Namco Bandai Games,0.26,0.0,0.0,0.0,0.26
2755,PS2,2006,Sports,Electronic Arts,0.62,0.02,0.0,0.1,0.75
6491,GBA,2006,Role-Playing,Nintendo,0.0,0.0,0.26,0.01,0.26
2763,DS,2006,Fighting,Nintendo,0.0,0.0,0.74,0.0,0.74
5570,XB,2006,Sports,Take-Two Interactive,0.24,0.07,0.0,0.01,0.33
5568,Wii,2006,Fighting,Sega,0.22,0.01,0.08,0.02,0.33
2770,PSP,2006,Fighting,Midway Games,0.67,0.01,0.0,0.06,0.74
3542,PS2,2006,Sports,Electronic Arts,0.47,0.02,0.0,0.08,0.57
1213,X360,2006,Shooter,Ubisoft,1.4,0.02,0.02,0.1,1.54
4633,X360,2006,Simulation,Ubisoft,0.36,0.03,0.0,0.03,0.42
5823,DS,2006,Action,THQ,0.28,0.0,0.0,0.02,0.3
6505,PC,2006,Role-Playing,Take-Two Interactive,0.01,0.2,0.0,0.05,0.26
283,PS2,2006,Sports,Electronic Arts,0.71,2.48,0.03,0.89,4.11
1516,PS2,2006,Sports,Electronic Arts,1.07,0.04,0.02,0.17,1.3
4274,DS,2006,Fighting,Sega,0.3,0.01,0.12,0.03,0.46
6509,GBA,2006,Misc,Konami Digital Entertainment,0.14,0.05,0.07,0.01,0.26
1525,Wii,2006,Racing,Electronic Arts,0.46,0.66,0.02,0.15,1.29
526,DS,2006,Platform,Nintendo,1.47,0.07,1.1,0.15,2.8
2570,PSP,2006,Simulation,Electronic Arts,0.19,0.39,0.0,0.22,0.8
6324,GBA,2006,Platform,Activision,0.19,0.07,0.0,0.0,0.27
5557,GC,2006,Action,THQ,0.25,0.07,0.0,0.01,0.33
5959,PSP,2006,Shooter,Sony Computer Entertainment,0.26,0.01,0.0,0.03,0.29
4198,XB,2006,Racing,Electronic Arts,0.35,0.1,0.0,0.02,0.47
5961,DS,2006,Platform,Warner Bros. Interactive Entertainment,0.21,0.06,0.0,0.02,0.29
2252,PSP,2006,Action,THQ,0.55,0.21,0.0,0.16,0.92
3042,PSP,2006,Fighting,THQ,0.33,0.2,0.0,0.14,0.67
6144,GBA,2006,Role-Playing,Nintendo,0.0,0.0,0.28,0.01,0.28
2246,X360,2006,Role-Playing,Microsoft Game Studios,0.3,0.33,0.21,0.08,0.92
2998,Wii,2006,Shooter,Ubisoft,0.55,0.04,0.04,0.05,0.68
6143,Wii,2006,Adventure,THQ,0.24,0.02,0.0,0.02,0.28
5112,PS2,2006,Action,Midway Games,0.18,0.14,0.0,0.05,0.37
3771,DS,2006,Role-Playing,Sega,0.18,0.0,0.33,0.02,0.53
5072,DS,2006,Platform,Vivendi Games,0.34,0.01,0.0,0.03,0.38
3000,PS2,2006,Racing,Sony Computer Entertainment,0.28,0.22,0.11,0.07,0.68
1966,PSP,2006,Shooter,Sony Computer Entertainment,0.81,0.11,0.0,0.13,1.05
2239,GC,2006,Racing,THQ,0.72,0.19,0.0,0.03,0.93
6846,PS2,2006,Misc,Sega,0.0,0.0,0.24,0.0,0.24
2067,X360,2006,Sports,Konami Digital Entertainment,0.08,0.9,0.02,0.0,1.0
3900,PSP,2006,Sports,Electronic Arts,0.47,0.0,0.0,0.04,0.51
